EC_lag1,EC_lag2,EC_lag3,EC_roll3_mean,EC_roll3_std,EC_roll7_mean,EC_roll7_std,pH_lag1,Turbidity_lag1
759.0,642.0,761.0,720.6666666666666,68.13467056743828,710.4285714285714,40.63601499022397,7.520700352483321,0.5
803.0,759.0,642.0,734.6666666666666,83.21257917726948,725.5714285714286,52.74421656402129,7.566382993834321,0.5
837.0,803.0,759.0,799.6666666666666,39.106691669500044,744.8571428571429,65.76328401022508,7.583857108516544,0.5
769.0,837.0,803.0,803.0,34.00000000000018,753.4285714285714,64.20243282736554,8.8,0.5
880.0,769.0,837.0,828.6666666666666,55.96725232967353,778.7142857142857,74.98158504084921,6.775053390938226,26.68689855008789
876.0,880.0,769.0,841.6666666666666,62.96295206971595,795.1428571428571,82.65879378793402,6.672819557871537,86.39808522928377
863.0,876.0,880.0,873.0,8.888194417316535,826.7142857142857,50.28158803417117,6.381529433406788,24.68954404687954
752.0,863.0,876.0,830.3333333333334,68.14934580268068,825.7142857142857,51.896416978806016,7.762727599774045,0.5
857.0,752.0,863.0,824.0,62.425956140054595,833.4285714285714,51.97068770905761,8.258299375061291,33.23706006951897
838.0,857.0,752.0,815.6666666666666,55.949381885176834,833.5714285714286,51.98351387012737,7.057588832907517,83.49937315723633
748.0,838.0,857.0,814.3333333333334,58.226568964119444,830.5714285714286,56.721122293954345,6.356041669443234,0.5
819.0,748.0,838.0,801.6666666666666,47.437678414245354,821.8571428571429,52.381385279596536,6.371184603211695,0.5
836.0,819.0,748.0,801.0,46.67976006793549,816.1428571428571,47.43918412532195,7.796165504788891,61.20545531754224
845.0,836.0,819.0,833.3333333333334,13.203534880226508,813.5714285714286,44.89564619892507,7.885680133420201,25.75849573480217
828.0,845.0,836.0,836.3333333333334,8.504900548116824,824.4285714285714,35.79039509354974,7.692375567440591,65.24668284343288
833.0,828.0,845.0,835.3333333333334,8.736894948055511,821.0,33.20642508109951,6.524757483506916,35.20495830579484
886.0,833.0,828.0,849.0,32.14031735997678,827.8571428571429,41.27722766622697,7.391943855923901,67.70856728914514
875.0,886.0,833.0,864.6666666666666,27.970222261064684,846.0,25.046623192225884,7.28038985825861,0.5
691.0,875.0,886.0,817.3333333333334,109.5460329420165,827.7142857142857,64.18648426191275,7.378928659616701,35.2759417804349
806.0,691.0,875.0,790.6666666666666,92.95339333952992,823.4285714285714,64.54160710440249,8.009501966252373,26.25134110401616
813.0,806.0,691.0,770.0,68.50547423381602,818.8571428571429,63.889040717556036,7.383668972938858,0.5
741.0,813.0,806.0,786.6666666666666,39.70306453327454,806.4285714285714,69.98537262137273,7.823524514403946,0.5
824.0,741.0,813.0,792.6666666666666,45.08140784551169,805.1428571428571,69.4968310342963,7.232950769795388,66.98540944995526
876.0,824.0,741.0,813.6666666666666,68.09062588442968,803.7142857142857,67.63557812698458,7.446967651177753,19.87783820845409
771.0,876.0,824.0,823.6666666666666,52.50079364479517,788.8571428571429,60.402617414117,7.777516520346061,0.5
835.0,771.0,876.0,827.3333333333334,52.918175831498246,809.4285714285714,43.744931679213515,5.759995452227869,31.45470886971702
779.0,835.0,771.0,795.0,34.87119154832586,805.5714285714286,45.26167305368921,6.858851395699022,87.08208994040622
790.0,779.0,835.0,801.3333333333334,29.670411748632116,802.2857142857143,45.46689009859924,6.713267736583319,0.5
886.0,790.0,779.0,818.3333333333334,58.85858759206991,823.0,45.9202206731053,6.550484932043509,0.5
796.0,886.0,790.0,824.0,53.777318638995304,819.0,47.02481614353586,6.901868169587575,0.5
841.0,796.0,886.0,841.0,45.00000000000035,814.0,41.48895435333779,8.611840187730802,102.2208353992704
736.0,841.0,796.0,791.0,52.67826876426399,809.0,48.96937818678127,6.331238934286247,48.66578069017783
1104.0,736.0,841.0,893.6666666666666,189.56880896743897,847.4285714285714,122.74615695661957,8.103062558272551,74.0581365190375
1047.0,1104.0,736.0,962.3333333333334,198.07153589885993,885.7142857142857,138.61543238484728,5.541946683345042,0.5
1012.0,1047.0,1104.0,1054.3333333333333,46.43633634701766,917.4285714285714,138.46281948939392,6.844154238940069,0.5
1046.0,1012.0,1047.0,1035.0,19.9248588451717,940.2857142857143,145.4403821567617,7.324892683052955,58.8485972119095
957.0,1046.0,1012.0,1005.0,44.91102314577142,963.2857142857143,130.8150275334282,7.733981051079859,40.30509405901559
1073.0,957.0,1046.0,1025.3333333333333,60.69870948655625,996.4285714285714,123.87474472608436,7.854740190085275,63.65300215284545
1005.0,1073.0,957.0,1011.6666666666666,58.28664798505186,1034.857142857143,48.275005856824215,7.934072050928291,28.59719488931931
1011.0,1005.0,1073.0,1029.6666666666667,37.647487742654924,1021.5714285714286,37.71762250751306,6.830784200654324,50.77168351772933
998.0,1011.0,1005.0,1004.6666666666666,6.506407098649622,1014.5714285714286,36.7462340150105,6.721016211986705,45.0580704654822
994.0,998.0,1011.0,1001.0,8.888194417317045,1012.0,37.57658845611451,7.99650592618257,74.55560191283877
1051.0,994.0,998.0,1014.3333333333334,31.81718613160744,1012.7142857142857,38.36975495410799,6.982858983326275,75.9475756354408
1032.0,1051.0,994.0,1025.6666666666667,29.02297940138724,1023.4285714285714,29.714514651136273,5.935302295233878,0.5
1049.0,1032.0,1051.0,1044.0,10.44030650891117,1020.0,23.846732830030923,6.072865570513301,0.5
1020.0,1049.0,1032.0,1033.6666666666667,14.571661996263401,1022.1428571428571,22.930536928073316,6.279438723973058,85.21777641834957
1043.0,1020.0,1049.0,1037.3333333333333,15.307950004273835,1026.7142857142858,23.521013907531927,7.647943970450679,94.07109189235833
1001.0,1043.0,1020.0,1021.3333333333334,21.031722072463474,1027.142857142857,22.930536928073423,7.305255664445678,0.5
1120.0,1001.0,1043.0,1054.6666666666667,60.35174672976204,1045.142857142857,37.44074683830118,7.83470333060358,0.5
949.0,1120.0,1001.0,1023.3333333333334,87.6603293019901,1030.5714285714287,51.85510949706498,6.754923401090367,42.24544284975857
1077.0,949.0,1120.0,1048.6666666666667,88.95129753597382,1037.0,54.76921276289166,7.320822394032061,81.8423350572017
1082.0,1077.0,949.0,1036.0,75.38567503179908,1041.7142857142858,57.33444074235252,7.772012185256763,120.0
982.0,1082.0,1077.0,1047.0,56.34713834792336,1036.2857142857142,61.3886913736696,6.8688254491958,62.10867984917982
1120.0,982.0,1082.0,1061.3333333333333,71.2834716700397,1047.2857142857142,69.19468738208886,7.608929944496284,19.83594442876768
1065.0,1120.0,982.0,1055.6666666666667,69.47181682764133,1056.4285714285713,66.22400658084129,6.528219546027139,0.5
1064.0,1065.0,1120.0,1083.0,32.046840717924326,1048.4285714285713,60.39000232615187,6.816942027518912,38.07614569611777
1021.0,1064.0,1065.0,1050.0,25.119713374161194,1058.7142857142858,44.73519973397192,6.798892485127755,23.28492495318569
1010.0,1021.0,1064.0,1031.6666666666667,28.536526301099567,1049.142857142857,47.26672039758103,6.01243740206604,0.5
1011.0,1010.0,1021.0,1014.0,6.082762530299712,1039.0,46.65476038591229,7.638101697762803,120.0
1038.0,1011.0,1010.0,1019.6666666666666,15.88500340992561,1047.0,39.505273909528945,6.714205099077395,120.0
1083.0,1038.0,1011.0,1044.0,36.37306695894644,1041.7142857142858,29.2558500458454,7.17973648860547,91.61110529976712
1028.0,1083.0,1038.0,1049.6666666666667,29.297326385411544,1036.4285714285713,27.645717829094878,7.632087303058531,0.5
1079.0,1028.0,1083.0,1063.3333333333333,30.664855018951553,1038.5714285714287,30.566087650956227,7.599033768442453,81.78912626983198
1157.0,1079.0,1028.0,1088.0,64.96922348312289,1058.0,52.72570530585872,7.810455482834586,71.06956586432615
1161.0,1157.0,1079.0,1132.3333333333333,46.23130252689472,1079.5714285714287,60.177119524666615,7.072525721755433,61.26135381292374
1149.0,1161.0,1157.0,1155.6666666666667,6.1101009265999595,1099.2857142857142,56.45858153170129,6.758743447292566,101.4296563494738
1154.0,1149.0,1161.0,1154.6666666666667,6.02771377333385,1115.857142857143,52.34637386814124,7.090655663978834,70.85779201004074
1108.0,1154.0,1149.0,1137.0,25.238858928246334,1119.4285714285713,50.55313093785011,5.537633639691302,76.06561401396628
1078.0,1108.0,1154.0,1113.3333333333333,38.2796725865475,1126.5714285714287,37.2686514506866,5.769697730381519,70.93419206922194
1081.0,1078.0,1108.0,1089.0,16.522711641857295,1126.857142857143,36.848467048303476,5.889885564406049,56.19730392016084
1046.0,1081.0,1078.0,1068.3333333333333,19.399312702601577,1111.0,44.751163858239686,6.204286063318382,0.5
1131.0,1046.0,1081.0,1086.0,42.720018726587334,1106.7142857142858,40.3885886759916,7.553864672099508,43.39858723141679
1116.0,1131.0,1046.0,1097.6666666666667,45.368858629386914,1102.0,36.35473375871427,6.292937427597475,11.55671120311763
1100.0,1116.0,1131.0,1115.6666666666667,15.502687938976223,1094.2857142857142,28.323807922636593,6.802346407538421,0.5
987.0,1100.0,1116.0,1067.6666666666667,70.31595361888597,1077.0,48.38043681765341,8.422773533658367,120.0
1064.0,987.0,1100.0,1050.3333333333333,57.72636601530827,1075.0,48.62098312457579,6.823501320743333,120.0
1170.0,1064.0,987.0,1073.6666666666667,91.8821709219657,1087.7142857142858,60.6099944610766,7.880136412032965,106.8819481002597
1090.0,1170.0,1064.0,1108.0,55.24490926773211,1094.0,57.77831196334533,6.26575438279629,51.93830382107065
1136.0,1090.0,1170.0,1132.0,40.14971979976865,1094.7142857142858,58.34013565781066,6.969205710992407,106.454172840721
1057.0,1136.0,1090.0,1094.3333333333333,39.67786956646364,1086.2857142857142,59.01049139973671,6.249907095894007,39.83683408066539
1185.0,1057.0,1136.0,1126.0,64.58327956986965,1098.4285714285713,70.02108525974668,6.840147059508157,49.32968515305365
1114.0,1185.0,1057.0,1118.6666666666667,64.12747721011081,1116.5714285714287,49.89942265149724,7.979438174036843,0.5
1133.0,1114.0,1185.0,1144.0,36.755951898977195,1126.4285714285713,44.28264198252832,5.5,58.99423057785079
1200.0,1133.0,1114.0,1149.0,45.1774279923052,1130.7142857142858,50.25174718592878,7.587337404386192,42.24223265345934
1188.0,1200.0,1133.0,1173.6666666666667,35.725807665233184,1144.7142857142858,50.66791978400661,7.397328834219596,0.5
1106.0,1188.0,1200.0,1164.6666666666667,51.15988011453156,1140.4285714285713,52.75369542461271,6.593693877828403,36.68902705610885
1093.0,1106.0,1188.0,1129.0,51.507281038703056,1145.5714285714287,44.35033687530249,5.770716533881702,35.2690391078185
1105.0,1093.0,1106.0,1101.3333333333333,7.234178138067528,1134.142857142857,42.77627290695079,7.237346676406816,120.0
1143.0,1105.0,1093.0,1113.6666666666667,26.102362600601563,1138.2857142857142,41.89556176062702,6.656155382390866,83.73971269520162
1115.0,1143.0,1105.0,1121.0,19.69771560359076,1135.7142857142858,42.81632977309601,7.392441258749166,39.80658832333721
1102.0,1115.0,1143.0,1120.0,20.952326839755617,1121.7142857142858,33.24512137499998,7.188776719420069,51.61849273160075
1186.0,1102.0,1115.0,1134.3333333333333,45.21430452117183,1121.4285714285713,32.582496031142774,8.71504959338173,41.43731597460498
1115.0,1186.0,1102.0,1134.3333333333333,45.21430452117183,1122.7142857142858,32.045354763290604,6.936439489575143,29.13846214571178
1023.0,1115.0,1186.0,1108.0,81.72514912803734,1112.7142857142858,49.19591543246715,6.178926863563939,0.5
924.0,1023.0,1115.0,1020.6666666666666,95.52137631615948,1086.857142857143,86.98166199728435,7.340854151038272,37.23594417924994
1000.0,924.0,1023.0,982.3333333333334,51.81055233572971,1066.4285714285713,88.37959255932685,7.380192324581357,2.471738762343644
936.0,1000.0,924.0,953.3333333333334,40.8574758561198,1040.857142857143,97.41736424859288,8.480696610765815,0.5
963.0,936.0,1000.0,966.3333333333334,32.12994449627016,1021.0,97.0429458195362,7.974417767482032,75.92774953600015
887.0,963.0,936.0,928.6666666666666,38.52704677669227,978.2857142857143,75.78855297407875,7.51241848413586,68.91953083054754
882.0,887.0,963.0,910.6666666666666,45.39089482851655,945.0,53.67805262240061,8.581276199639523,0.5
941.0,882.0,887.0,903.3333333333334,32.7159492195085,933.2857142857143,41.35099469063108,6.019273674265639,38.8932344293631
964.0,941.0,882.0,929.0,42.2965719651144,939.0,42.59890452425417,6.549640917619375,104.2323455001055
922.0,964.0,941.0,942.3333333333334,21.031722072465218,927.8571428571429,33.133208776231506,6.272556985920732,107.9434917332344
862.0,922.0,964.0,916.0,51.26402247190629,917.2857142857143,40.978507723413784,6.791094695755018,105.9929397224419
859.0,862.0,922.0,881.0,35.53871128783579,902.4285714285714,40.4922097151883,5.837732396889249,48.33421391493334
856.0,859.0,862.0,859.0,3.000000000027981,898.0,44.003787715753084,7.781248064394433,0.5
840.0,856.0,859.0,851.6666666666666,10.214368964038258,892.0,49.11551010966946,6.952990590410197,0.5
925.0,840.0,856.0,873.6666666666666,45.17004907384414,889.7142857142857,46.771480931986,5.746808543894415,66.19354278826782
971.0,925.0,840.0,912.0,66.46051459325393,890.7142857142857,48.661121667142716,6.186576367934125,68.21935686131607
919.0,971.0,925.0,938.3333333333334,28.448784391137433,890.2857142857143,48.35188478130367,7.470533671258744,120.0
818.0,919.0,971.0,902.6666666666666,77.79674371934507,884.0,55.039379841464566,7.977330689968012,110.3245613898992
911.0,818.0,919.0,882.6666666666666,56.14564393907577,891.4285714285714,54.61030776589179,8.8,38.335647239598
913.0,911.0,818.0,880.6666666666666,54.2801375581665,899.5714285714286,52.66199497061848,8.8,0.5
1014.0,913.0,911.0,946.0,58.89821729050959,924.4285714285714,60.35963646581651,7.568002871117541,27.41773673799004
854.0,1014.0,913.0,927.0,80.91353409659042,914.2857142857143,65.95380778927432,6.211732985327967,58.75202902901415
902.0,854.0,1014.0,923.3333333333334,82.10562303115078,904.4285714285714,61.03784930368039,5.5,34.25455480395262
997.0,902.0,854.0,917.6666666666666,72.77591176573084,915.5714285714286,70.5238899070296,7.426286722381823,12.29867625654562
940.0,997.0,902.0,946.3333333333334,47.81561809004893,933.0,55.96427431853148,6.382332824321623,60.83500914405134
945.0,940.0,997.0,960.6666666666666,31.56474826976136,937.8571428571429,55.20696988433057,6.766414823249521,16.61823709937527
925.0,945.0,940.0,936.6666666666666,10.408329997335047,939.5714285714286,54.48809393759563,6.576356504262782,9.36749487470635
935.0,925.0,945.0,935.0,10.000000000004638,928.2857142857143,43.59554367789503,7.031656999503345,64.25670991675123
955.0,935.0,925.0,938.3333333333334,15.27525231652243,942.7142857142857,29.272935655732205,8.19744650599039,22.5753152986247
884.0,955.0,935.0,924.6666666666666,36.61056313870952,940.1428571428571,33.87441793560529,7.319381908543518,60.322033107952
660.0,884.0,955.0,833.0,153.97077644800066,892.0,104.8077605269112,7.014419024469645,71.21057276833251
558.0,660.0,884.0,700.6666666666666,166.76130646326098,837.4285714285714,160.37129537717118,6.1671834265676,0.5
635.0,558.0,660.0,617.6666666666666,53.16327052894437,793.1428571428571,168.3205558564042,5.549855487896898,20.60398101993052
628.0,635.0,558.0,607.0,42.57933771209225,750.7142857142857,166.97077018220077,6.697873638612705,120.0
592.0,628.0,635.0,618.3333333333334,23.072349974238037,701.7142857142857,153.67575636787063,7.115710556280655,0.5
619.0,592.0,628.0,613.0,18.734993995205677,653.7142857142857,106.65944916057347,8.8,0.5
592.0,619.0,592.0,601.0,15.588457268132869,612.0,33.79842205387774,7.293517101708224,0.5
572.0,592.0,619.0,594.3333333333334,23.586719427121334,599.4285714285714,28.993431111507313,8.117032617863188,54.83725613952257
604.0,572.0,592.0,589.3333333333334,16.165807537322326,606.0,22.53145948813262,6.685327007460439,54.95848812775562
570.0,604.0,572.0,582.0,19.078784028349943,596.7142857142857,21.975094127293836,6.022963260218924,44.99553370256632
635.0,570.0,604.0,603.0,32.51153641402388,597.7142857142857,23.725614046920423,6.235325000624766,120.0
568.0,635.0,570.0,591.0,38.11823710509724,594.2857142857143,26.28506727979625,6.46706907710426,0.5
652.0,568.0,635.0,618.3333333333334,44.41095960834128,599.0,33.44149119480175,8.8,79.44303277050504
567.0,652.0,568.0,595.6666666666666,48.78865988458528,595.4285714285714,35.580224577018036,6.374174050082828,120.0
595.0,567.0,652.0,604.6666666666666,43.31666346030974,598.7142857142857,34.08672412983434,7.977681010797878,0.5
592.0,595.0,567.0,584.6666666666666,15.373136743480527,597.0,34.078341117665865,6.295402643829728,27.4080011992599
680.0,592.0,595.0,622.3333333333334,49.96331987902444,612.7142857142857,43.58789696582617,8.067603719727328,2.382217837181301
635.0,680.0,592.0,635.6666666666666,44.00378771576042,612.7142857142857,43.58789696582617,7.539544805280083,0.5
610.0,635.0,680.0,641.6666666666666,35.47299442299313,618.7142857142857,39.062830950962805,7.016348148345584,30.99965396037747
642.0,610.0,635.0,629.0,16.822603841272006,617.2857142857143,37.805265443279545,7.12828842455503,120.0
525.0,642.0,610.0,592.3333333333334,60.46762219017501,611.2857142857143,48.83889940648547,6.535115378832557,120.0
618.0,525.0,642.0,595.0,61.798058221924805,614.5714285714286,48.33169126930179,7.598590380542282,30.35052641969943
710.0,618.0,525.0,617.6666666666666,92.50045044935577,631.4285714285714,58.62836953459048,6.728134298478112,120.0
626.0,710.0,618.0,651.3333333333334,50.96403960964721,623.7142857142857,54.58545070410414,5.983682132962975,55.27101738221576
623.0,626.0,710.0,653.0,49.38623289946659,622.0,54.35991169969602,5.933127496107916,120.0
645.0,623.0,626.0,631.3333333333334,11.930353445464714,627.0,54.68089245795799,7.334393546816949,46.62634526963791
660.0,645.0,623.0,642.6666666666666,18.61003313628704,629.5714285714286,55.91319803306274,8.693132424227958,61.67570521481186
530.0,660.0,645.0,611.6666666666666,71.12196097784235,630.2857142857143,54.36516741968343,7.322225009645563,77.39988023928142
544.0,530.0,660.0,578.0,71.35825109964809,619.7142857142857,63.56811120289405,7.053057265037523,120.0
629.0,544.0,530.0,567.6666666666666,53.575491909396156,608.1428571428571,50.403136712658,7.443786230250828,109.9870659650321
588.0,629.0,544.0,587.0,42.50882261366953,602.7142857142857,50.20529283422328,8.429316953311876,5.442806894619879
599.0,588.0,629.0,605.3333333333334,21.22105872320552,599.2857142857143,49.40213991893568,7.379598999443592,120.0
526.0,599.0,588.0,571.0,39.357337308314385,582.2857142857143,51.48046323836553,6.770694410033883,29.53667878536443
453.0,526.0,599.0,526.0,73.00000000000328,552.7142857142857,58.38868122535907,8.236386120543735,20.67944387921757
483.0,453.0,526.0,487.3333333333333,36.69241520169873,546.0,63.88009601327432,7.581862656006708,117.5036780714647
416.0,483.0,453.0,450.6666666666667,33.560889936559875,527.7142857142857,80.6633214575859,8.651268813312038,56.74299663544598
529.0,416.0,483.0,476.0,56.824290580706155,513.4285714285714,67.52001466936109,7.344678513482556,73.8796469149491
532.0,529.0,416.0,492.3333333333333,66.12362159874374,505.42857142857144,60.124474059659825,5.984780261906312,55.55893827631928
521.0,532.0,529.0,527.3333333333334,5.68624070311971,494.2857142857143,45.2905961015792,5.845969772412404,77.89616473376128
589.0,521.0,532.0,547.3333333333334,36.50114153466708,503.2857142857143,57.30827248518676,8.762529546564503,84.01593779481738
594.0,589.0,521.0,568.0,40.779897008212835,523.4285714285714,61.32660418571025,8.8,0.5
532.0,594.0,589.0,571.6666666666666,34.44318994131895,530.4285714285714,58.682357209109,6.994243875820836,100.7452007009063
444.0,532.0,594.0,523.3333333333334,75.37461995482178,534.4285714285714,49.876036807443725,6.79749228013162,0.5
568.0,444.0,532.0,514.6666666666666,63.79132647416749,540.0,51.32575701664602,8.579480718165296,0.5
565.0,568.0,444.0,525.6666666666666,70.74131277643788,544.7142857142857,51.97984957561184,6.098215947363538,50.54608411380545
554.0,565.0,568.0,562.3333333333334,7.371114795862217,549.4285714285714,50.957031385448055,6.303324327842871,60.40556498505435
584.0,554.0,565.0,567.6666666666666,15.176736583790795,548.7142857142857,50.34121666424624,7.789146262754509,6.571033880983686
488.0,584.0,554.0,542.0,49.11211663123944,533.5714285714286,50.391325784148,6.786462223771501,112.1326340816803
630.0,488.0,584.0,567.3333333333334,72.45228314783309,547.5714285714286,62.128515038996916,7.162718737112538,0.5
497.0,630.0,488.0,538.3333333333334,79.51310164579044,555.1428571428571,49.31000091740729,7.009774243411489,26.41310192251716
574.0,497.0,630.0,567.0,66.77574409918952,556.0,49.621903765694576,7.493777277897314,14.09289999024675
464.0,574.0,497.0,511.6666666666667,56.447615833920125,541.5714285714286,60.13833259758294,8.527350836347512,51.36479610866826
498.0,464.0,574.0,512.0,56.320511361319305,533.5714285714286,61.90815009041598,7.255175335383262,73.8996141525662
608.0,498.0,464.0,523.3333333333334,75.26840860104467,537.0,65.7140269145924,7.789737478040894,0.5
528.0,608.0,498.0,544.6666666666666,56.862407030777305,542.7142857142857,62.3984889926823,5.5,104.7411396624689
578.0,528.0,608.0,571.3333333333334,40.41451884327904,535.2857142857143,52.60137604571952,7.120602728084396,58.95296869281166
551.0,578.0,528.0,552.3333333333334,25.026652459603618,543.0,49.94330118576265,6.353072261277479,0.5
535.0,551.0,578.0,554.6666666666666,21.733231083614314,537.4285714285714,48.048090988274346,5.990244157994713,0.5
601.0,535.0,551.0,562.3333333333334,34.428670223140585,557.0,40.45573712917855,6.319336109307783,53.73756902628188
529.0,601.0,535.0,555.0,39.94996871088191,561.4285714285714,34.121631178539275,6.844889964865231,39.29042565477128
460.0,529.0,601.0,530.0,70.50531894829267,540.2857142857143,44.67554993397639,8.052465414019288,47.42959358281907
504.0,460.0,529.0,497.6666666666667,34.93326972005132,536.8571428571429,46.65271900409054,5.886317875850204,52.65302499405934
605.0,504.0,460.0,523.0,74.34379597518873,540.7142857142857,51.48693777943315,7.197257922312017,63.62665603406293
598.0,605.0,504.0,569.0,56.40035460881806,547.4285714285714,55.92512000539236,6.699939492312499,108.9379971885301
509.0,598.0,605.0,570.6666666666666,53.519466863317625,543.7142857142857,57.7226538016335,6.85112125924064,0.5
547.0,509.0,598.0,551.3333333333334,44.6579593503082,536.0,52.12804747285064,8.136371115772432,0.5
554.0,547.0,509.0,536.6666666666666,24.21432083156166,539.5714285714286,52.42409478745595,7.68750785344559,0.5
564.0,554.0,547.0,555.0,8.544003745343485,554.4285714285714,39.178468333395784,8.459647107220071,67.60231522551777
518.0,564.0,554.0,545.3333333333334,24.19366308217486,556.4285714285714,36.436507072132635,7.018407957211051,120.0
552.0,518.0,564.0,544.6666666666666,23.86070689090732,548.8571428571429,29.50948193052558,6.495358072073644,22.40603707376128
547.0,552.0,518.0,539.0,18.35755975069851,541.5714285714286,20.173060772992347,6.951410032800141,0.5
615.0,547.0,552.0,571.3333333333334,37.89898855291199,556.7142857142857,29.346858353776515,7.401928334509496,0.5
616.0,615.0,547.0,592.6666666666666,39.55165398986147,566.5714285714286,36.30361388279341,7.338243643092356,0.5
573.0,616.0,615.0,601.3333333333334,24.542480178941066,569.2857142857143,35.915244143724586,6.120104111060988,14.47506271461918
562.0,573.0,616.0,583.6666666666666,28.536526301106427,569.0,35.97221149719015,7.255083440537172,23.84620707619227
586.0,562.0,573.0,573.6666666666666,12.013880860644155,578.7142857142857,28.259006149722467,7.388144426339476,51.89368769507824
543.0,586.0,562.0,563.6666666666666,21.548395145201997,577.4285714285714,29.837655978382948,8.8,29.91053902420434
528.0,543.0,586.0,552.3333333333334,30.105370506502346,574.7142857142857,33.68339989624017,8.8,115.3190740334997
538.0,528.0,543.0,536.3333333333334,7.63762615829055,563.7142857142857,30.782648173443068,6.343399222425918,7.052430389353902
551.0,538.0,528.0,539.0,11.532562594691056,554.4285714285714,20.45203447787573,6.890042763959061,0.5
528.0,551.0,538.0,539.0,11.532562594691056,548.0,20.712315177171078,5.753922747234158,79.52228913832715
587.0,528.0,551.0,555.3333333333334,29.737742572928724,551.5714285714286,25.1982614668328,6.59701989822027,0.5
613.0,587.0,528.0,576.0,43.55456348076991,555.4285714285714,32.38753434503607,7.472553812319342,73.92597790722233
509.0,613.0,587.0,569.6666666666666,54.12331598612336,550.5714285714286,36.8096778164502,8.332569834757022,55.90795294000692
581.0,509.0,613.0,567.6666666666666,53.266624947839134,558.1428571428571,36.843943742150024,6.463342312799075,40.22065238409457
570.0,581.0,509.0,553.3333333333334,38.78573620976888,562.7142857142857,35.901319779408,6.53573485734084,120.0
595.0,570.0,581.0,582.0,12.529964086157737,569.0,37.331845208417576,5.5,10.42901463359835
579.0,595.0,570.0,581.3333333333334,12.662279942164325,576.2857142857143,32.68391187169488,7.010524835435513,120.0
515.0,579.0,595.0,563.0,42.33202097703851,566.0,39.39120037096144,6.141331552054307,35.32682271535479
523.0,515.0,579.0,539.0,34.871191548332,553.1428571428571,36.03900003895805,6.656206854656993,0.5
581.0,523.0,515.0,539.6666666666666,36.01851375798,563.4285714285714,31.304191108395273,6.320583836074685,53.86018496543596
626.0,581.0,523.0,576.6666666666666,51.63655036244914,569.8571428571429,39.15111139939855,7.076605242478044,0.5
560.0,626.0,581.0,589.0,33.71943060018064,568.4285714285714,39.327077791486495,5.5,1.903295211281409
676.0,560.0,626.0,620.6666666666666,58.18361739642603,580.0,56.58032638057142,5.750441868826753,61.56137800535161
714.0,676.0,560.0,650.0,80.22468448052828,599.2857142857143,75.89403640539575,8.8,69.79501842329935
653.0,714.0,676.0,681.0,30.80584360150317,619.0,67.84786904046605,5.923964597345449,8.63297267283268
685.0,653.0,714.0,684.0,30.512292604789135,642.1428571428571,56.28921913186606,6.108127620694817,92.22013942967602
